	location	address	adname	cityname	id	importance	name	pname	tel	type	typecode	经	纬	keywords
461	112.562967,29.525942	岳圣巷与迎宾北路交叉口东北100米	华容县	岳阳市	B0FFH5TAAJ	[]	女人美颜坊	湖南省	[]	生活服务;美容美发店;美容美发店	071100	112.562967	29.525942	美颜坊
462	120.364052,36.074255	延安三路69号	市北区	青岛市	B0FFI8YESP	[]	美颜坊养生	山东省	15194259000	生活服务;生活服务场所;生活服务场所	070000	120.364052	36.074255	美颜坊
463	120.712894,30.758658	中山西路703号华新花园写字楼五楼	秀洲区	嘉兴市	B0FFH8PIN5	[]	美颜坊养生	浙江省	18957382588	生活服务;美容美发店;美容美发店	071100	120.712894	30.758658	美颜坊
464	121.022993,29.141970	赤城街道和平路59号	天台县	台州市	B0FFGIVXP0	[]	美颜坊店	浙江省	0576-83827281	生活服务;生活服务场所;生活服务场所	070000	121.022993	29.141970	美颜坊
465	120.592745,28.033385	双屿前陈路51号	鹿城区	温州市	B0FFHN4PP0	[]	美颜坊店	浙江省	[]	生活服务;生活服务场所;生活服务场所	070000	120.592745	28.033385	美颜坊
466	115.456500,38.472417	兴华北街364号附近	博野县	保定市	B0FFHHOR30	[]	美颜坊日化	河北省	[]	购物服务;个人用品/化妆品店;其它个人用品店	061400	115.456500	38.472417	美颜坊
467	118.195031,33.962463	蔡集镇朱李小区(可成科技北边)商铺38号	宿城区	宿迁市	B0FFF2GQO6	[]	美颜坊名妆	江苏省	13382926620;0527-84551838	购物服务;个人用品/化妆品店;其它个人用品店	061400	118.195031	33.962463	美颜坊
468	118.755756,39.657785	174乡道西50米	滦县	唐山市	B0FFHD57LO	[]	美颜坊日化	河北省	[]	购物服务;专卖店;专营店	061200	118.755756	39.657785	美颜坊
469	118.370110,33.389607	孙园大街泗洪县孙园中学东南侧60米	泗洪县	宿迁市	B0FFGA0CFT	[]	美颜坊名妆	江苏省	15261284678	生活服务;生活服务场所;生活服务场所	070000	118.370110	33.389607	美颜坊
470	114.739814,38.624240	恒州镇朝阳街丽景豪庭B区附近	曲阳县	保定市	B0FFHHVP6B	[]	美颜坊日化	河北省	[]	购物服务;专卖店;专营店	061200	114.739814	38.624240	美颜坊
471	105.385137,30.863519	武古渡街与武安河街交叉口北50米	射洪县	遂宁市	B0FFFZAY1L	[]	美颜坊日化	四川省	[]	购物服务;个人用品/化妆品店;其它个人用品店	061400	105.385137	30.863519	美颜坊
472	112.754213,38.888223	崞阳镇西街	原平市	忻州市	B0FFG13K5R	[]	美颜坊日化	山西省	[]	购物服务;个人用品/化妆品店;其它个人用品店	061400	112.754213	38.888223	美颜坊
473	118.675887,34.087044	161乡道与807乡道交叉口北100米	沭阳县	宿迁市	B0FFHDP6NI	[]	美颜坊名妆	江苏省	13951522722	购物服务;个人用品/化妆品店;其它个人用品店	061400	118.675887	34.087044	美颜坊
474	109.142381,30.332379	石龙路与318国道交叉口东150米	利川市	恩施土家族苗族自治州	B0FFGNHCUG	[]	美颜坊日化	湖北省	[]	购物服务;个人用品/化妆品店;其它个人用品店	061400	109.142381	30.332379	美颜坊
475	118.472590,33.512920	迎宾路西150米	泗洪县	宿迁市	B0FFF41I1J	[]	美颜坊名妆	江苏省	[]	购物服务;个人用品/化妆品店;其它个人用品店	061400	118.472590	33.512920	美颜坊
476	108.709754,30.267204	兴盛福路与326省道交叉口西50米	利川市	恩施土家族苗族自治州	B0FFIBAR9X	[]	美颜坊日化	湖北省	[]	购物服务;个人用品/化妆品店;其它个人用品店	061400	108.709754	30.267204	美颜坊
477	117.863455,39.805352	府前街与马渠线交叉口西100米	玉田县	唐山市	B0FFG4NW4V	[]	美颜坊日化	河北省	13903158564	购物服务;个人用品/化妆品店;其它个人用品店	061400	117.863455	39.805352	美颜坊
478	114.362002,34.763589	机场北路东段与028乡道交叉口东北50米	禹王台区	开封市	B0FFHWBQOW	[]	美颜坊美容	河南省	[]	生活服务;美容美发店;美容美发店	071100	114.362002	34.763589	美颜坊
479	114.466523,38.091433	中华大街北二环赵一街西区南行30米路西	新华区	石家庄市	B0FFG44DVR	[]	美颜坊日化	河北省	18531136004	购物服务;个人用品/化妆品店;其它个人用品店	061400	114.466523	38.091433	美颜坊
480	114.040658,32.976743	解放大道东段新天百货批发城A18	驿城区	驻马店市	B0FFHIZAEC	[]	美颜坊日化	河南省	[]	购物服务;购物相关场所;购物相关场所	060000	114.040658	32.976743	美颜坊
481	117.076900,33.225698	043县道南50米	怀远县	蚌埠市	B0FFG09AXF	[]	美颜坊日化	安徽省	18297323075	购物服务;个人用品/化妆品店;其它个人用品店	061400	117.076900	33.225698	美颜坊
482	118.095371,25.018955	官桥镇206省道佳友购物中心官桥店南	安溪县	泉州市	B0FFHF5125	[]	美颜坊百货	福建省	[]	购物服务;购物相关场所;购物相关场所	060000	118.095371	25.018955	美颜坊
483	111.517888,36.055812	南外环乔家庄中大街75号	尧都区	临汾市	B0FFG1KTRM	[]	美颜坊日化	山西省	[]	购物服务;个人用品/化妆品店;其它个人用品店	061400	111.517888	36.055812	美颜坊
484	117.940381,35.829320	高都镇	蒙阴县	临沂市	B0FFI2GNJX	[]	美颜坊日化	山东省	[]	购物服务;购物相关场所;购物相关场所	060000	117.940381	35.829320	美颜坊
485	100.141090,24.443919	爱华镇琴山路三江半岛小区东南	云县	临沧市	B0FFH488RX	[]	美颜坊日化	云南省	14769042559	购物服务;专卖店;专营店	061200	100.141090	24.443919	美颜坊
486	105.274470,28.780410	江正街与E13县道交叉口东南50米	江阳区	泸州市	B0FFGMDIKJ	[]	美颜坊日化	四川省	[]	购物服务;个人用品/化妆品店;其它个人用品店	061400	105.274470	28.780410	美颜坊
487	117.899044,33.905658	开发区幸福小区二期东门(神蓝幼儿元对面)	睢宁县	徐州市	B0FFGG37KG	[]	美颜坊美甲	江苏省	15862250504	生活服务;美容美发店;美容美发店	071100	117.899044	33.905658	美颜坊
488	119.313032,41.592740	天马街北150米	宁城县	赤峰市	B0FFI3YKD8	[]	时尚美颜坊	内蒙古自治区	[]	生活服务;美容美发店;美容美发店	071100	119.313032	41.592740	美颜坊
489	117.483557,34.086760	房村镇商业街房村农贸综合市场西门	铜山区	徐州市	B0FFF4FFWA	[]	美颜坊名妆	江苏省	[]	生活服务;美容美发店;美容美发店	071100	117.483557	34.086760	美颜坊
490	113.234633,40.042787	医院路与河西三条交叉口东北50米	矿区	大同市	B0FFGY2A7K	[]	美颜坊日化	山西省	13753285850	购物服务;个人用品/化妆品店;其它个人用品店	061400	113.234633	40.042787	美颜坊
491	106.702935,26.586395	威清路与鲤鱼街交叉口北50米	云岩区	贵阳市	B0FFG1W1W7	[]	美颜坊名妆	贵州省	[]	购物服务;专卖店;专营店	061200	106.702935	26.586395	美颜坊
492	121.353194,37.551004	新桥路与花园里交叉口西150米	芝罘区	烟台市	B0FFG12UQJ	[]	美颜坊名妆	山东省	[]	购物服务;个人用品/化妆品店;其它个人用品店	061400	121.353194	37.551004	美颜坊
493	115.024835,35.223867	106国道附近	东明县	菏泽市	B0212064Z9	[]	美颜坊洗化	山东省	[]	购物服务;个人用品/化妆品店;其它个人用品店	061400	115.024835	35.223867	美颜坊
494	106.960579,27.060093	磷都大道大光明眼镜隔壁	开阳县	贵阳市	B0FFHHBDAV	[]	美颜坊名妆	贵州省	[]	生活服务;美容美发店;美容美发店	071100	106.960579	27.060093	美颜坊
495	115.990051,29.674478	上海路步行街B栋33号	濂溪区	九江市	B0FFGDM8K2	[]	名媛美颜坊	江西省	[]	购物服务;个人用品/化妆品店;其它个人用品店	061400	115.990051	29.674478	美颜坊
496	116.637155,36.142410	安桃路与250省道交叉口北150米	肥城市	泰安市	B0FFF8YK6V	[]	美颜坊洗化	山东省	[]	购物服务;个人用品/化妆品店;其它个人用品店	061400	116.637155	36.142410	美颜坊
497	119.104832,36.122404	兴石大道与育英街交叉口北150米附近	安丘市	潍坊市	B0FFH8HBB6	[]	美颜坊洗化	山东省	[]	购物服务;个人用品/化妆品店;其它个人用品店	061400	119.104832	36.122404	美颜坊
498	106.829842,39.666780	桌子山街18号	海勃湾区	乌海市	B0FFG41LM1	[]	美颜坊日化	内蒙古自治区	15804732857;15804730935	购物服务;个人用品/化妆品店;其它个人用品店	061400	106.829842	39.666780	美颜坊
499	104.217433,35.134901	君山路与首阳路交叉口东南150米	渭源县	定西市	B0FFH9XJN0	[]	美颜坊名妆	甘肃省	[]	购物服务;专卖店;专营店	061200	104.217433	35.134901	美颜坊
500	100.222485,25.593096	河畔人家1栋3层8号	大理市	大理白族自治州	B0FFFEVQAZ	[]	纤婷美颜坊	云南省	[]	生活服务;美容美发店;美容美发店	071100	100.222485	25.593096	美颜坊
501	110.287737,25.282480	信义路桂湖花园1栋206室(信义路菜市正对面,进大门左侧一栋)	秀峰区	桂林市	B0FFI1ALU3	[]	艾俪美颜坊	广西壮族自治区	0773-2208606;13597338031	生活服务;美容美发店;美容美发店	071100	110.287737	25.282480	美颜坊
502	113.299158,22.196143	井岸镇泥湾市场华海一路1号	斗门区	珠海市	B0FFG714CZ	[]	淑媛美颜坊	广东省	[]	生活服务;美容美发店;美容美发店	071100	113.299158	22.196143	美颜坊
503	116.212479,39.755627	万科长阳半岛南区怡和南路10号院2号楼1单元	房山区	北京市	B0FFHVDOQ1	[]	珍熙美颜坊	北京市	18610475511	生活服务;生活服务场所;生活服务场所	070000	116.212479	39.755627	美颜坊
504	112.534155,32.992568	鸿德步行街(大统百货)	卧龙区	南阳市	B0FFHHQ3RJ	[]	利美美颜坊	河南省	0377-83863739;18624772773	生活服务;美容美发店;美容美发店	071100	112.534155	32.992568	美颜坊
505	113.043814,23.692901	通源东街与通源北街交叉口西南50米	清城区	清远市	B0FFG89AA2	[]	璐莎美颜坊	广东省	[]	生活服务;美容美发店;美容美发店	071100	113.043814	23.692901	美颜坊
506	109.523952,18.297119	荔枝沟路北150米	吉阳区	三亚市	B0FFG20NX9	[]	霖霖美颜坊	海南省	[]	生活服务;美容美发店;美容美发店	071100	109.523952	18.297119	美颜坊
507	118.409054,33.549301	界集镇农贸市场南门	泗洪县	宿迁市	B020F0IKFZ	[]	美颜坊洗化	江苏省	13773953951	购物服务;个人用品/化妆品店;其它个人用品店	061400	118.409054	33.549301	美颜坊
508	114.677725,33.633140	嵩山路12号	川汇区	周口市	B0FFIBJ4D4	[]	美颜坊护肤	河南省	15838642998	生活服务;美容美发店;美容美发店	071100	114.677725	33.633140	美颜坊
509	113.301355,22.197011	江湾三路185号附近	斗门区	珠海市	B0FFI4VJU8	[]	淑媛美颜坊	广东省	[]	生活服务;美容美发店;美容美发店	071100	113.301355	22.197011	美颜坊
510	110.145992,22.636911	体育路23号附近	玉州区	玉林市	B0FFH06ELS	[]	玉丹美颜坊	广西壮族自治区	[]	生活服务;美容美发店;美容美发店	071100	110.145992	22.636911	美颜坊
511	115.821195,32.888600	双桥路与清河东路交叉口西北50米	颍州区	阜阳市	B0FFHO9GI8	[]	名媛美颜坊	安徽省	[]	生活服务;美容美发店;美容美发店	071100	115.821195	32.888600	美颜坊
512	119.185240,26.080702	红峰校园路和洪沙公路的交叉口附近	闽侯县	福州市	B0FFIL36LI	[]	美颜坊护肤	福建省	[]	生活服务;美容美发店;美容美发店	071100	119.185240	26.080702	美颜坊
513	111.502938,28.882375	319国道西50米	桃源县	常德市	B0FFI2FDMW	[]	美颜坊分店	湖南省	[]	生活服务;生活服务场所;生活服务场所	070000	111.502938	28.882375	美颜坊
514	113.019315,33.251765	裕景广场北侧	方城县	南阳市	B0FFF6ZLEH	[]	名媛美颜坊	河南省	[]	生活服务;美容美发店;美容美发店	071100	113.019315	33.251765	美颜坊
515	114.294107,30.151249	张兴路6号附近	江夏区	武汉市	B0FFHLYLA6	[]	美颜坊专卖	湖北省	[]	购物服务;专卖店;专营店	061200	114.294107	30.151249	美颜坊
516	113.256946,22.692265	东凤镇兴华中路东都时尚城F01号	中山市	中山市	B0FFGEZKRT	[]	馨馨美颜坊	广东省	[]	生活服务;美容美发店;美容美发店	071100	113.256946	22.692265	美颜坊
517	105.951440,29.363794	渝西大道(东段)西50米	永川区	重庆市	B0FFG5AX5Z	[]	可儿美颜坊	重庆市	023-49891509	生活服务;美容美发店;美容美发店	071100	105.951440	29.363794	美颜坊
518	129.319582,46.184615	清河镇幸福路和中央大街交口	通河县	哈尔滨市	B0FFFS93K8	[]	名媛专业美颜坊	黑龙江省	[]	生活服务;美容美发店;美容美发店	071100	129.319582	46.184615	美颜坊
519	104.562431,30.389089	东溪镇市场街中国邮政(巴黎阳光附近)	简阳市	成都市	B0FFG11380	[]	薰衣草美颜坊	四川省	[]	生活服务;生活服务场所;生活服务场所	070000	104.562431	30.389089	美颜坊
520	120.057523,29.269409	江东南路719号中国银行旁	义乌市	金华市	B0FFH2Y7IN	[]	美颜坊美妆	浙江省	[]	生活服务;美容美发店;美容美发店	071100	120.057523	29.269409	美颜坊
521	115.296114,36.545810	馆陶商业文化娱乐步行街与魏征路交叉口西南50米	馆陶县	邯郸市	B0FFIB8LVP	[]	S美颜坊	河北省	[]	生活服务;美容美发店;美容美发店	071100	115.296114	36.545810	美颜坊
522	112.328913,37.352818	新建南路广电大厦南200米	祁县	晋中市	B0FFH39LXL	[]	君君美颜坊	山西省	13453292198	生活服务;美容美发店;美容美发店	071100	112.328913	37.352818	美颜坊
523	101.543040,25.313056	东兴路与茅阳路交叉口西100米	牟定县	楚雄彝族自治州	B0FFF2BXAP	[]	花果美颜坊	云南省	15750351117	生活服务;美容美发店;美容美发店	071100	101.543040	25.313056	美颜坊
524	102.859935,24.858297	聚贤街82号附近	呈贡区	昆明市	B0FFIG35AP	[]	娇肤美颜坊	云南省	[]	生活服务;美容美发店;美容美发店	071100	102.859935	24.858297	美颜坊
525	120.090779,43.877875	汉林东街与红星路交叉口西150米	阿鲁科尔沁旗	赤峰市	B0FFHXKNWC	[]	晓菲美颜坊	内蒙古自治区	[]	生活服务;美容美发店;美容美发店	071100	120.090779	43.877875	美颜坊
526	119.955452,31.646879	南湖家苑二楼	武进区	常州市	B0FFIJLNB0	[]	美颜坊美容店	江苏省	[]	生活服务;生活服务场所;生活服务场所	070000	119.955452	31.646879	美颜坊
527	104.673654,29.841720	交通上街与538乡道交叉口西50米	资中县	内江市	B0FFGDCIHW	[]	诗艺美颜坊	四川省	[]	生活服务;美容美发店;美容美发店	071100	104.673654	29.841720	美颜坊
528	102.408730,25.532658	狮山路21号	武定县	楚雄彝族自治州	B0FFHM1IU6	[]	涵雅美颜坊	云南省	[]	生活服务;美容美发店;美容美发店	071100	102.408730	25.532658	美颜坊
529	113.466451,29.809027	宏伟南路56-3号	洪湖市	荆州市	B0FFH80FHI	[]	888美颜坊	湖北省	[]	购物服务;个人用品/化妆品店;其它个人用品店	061400	113.466451	29.809027	美颜坊
530	103.244642,23.710092	青年路千子一家超市斜对面	开远市	红河哈尼族彝族自治州	B036913UX6	[]	美颜坊美妆	云南省	[]	购物服务;个人用品/化妆品店;其它个人用品店	061400	103.244642	23.710092	美颜坊
531	112.924316,35.793197	古城路127号	高平市	晋城市	B0FFF3X6WA	[]	扬子美颜坊	山西省	[]	购物服务;个人用品/化妆品店;其它个人用品店	061400	112.924316	35.793197	美颜坊
532	113.995745,22.973293	常平镇市场路8号M8八号广场F1层	东莞市	东莞市	B0FFFSF5KQ	[]	美颜坊美容(M8八号广场)	广东省	18688627325	生活服务;美容美发店;美容美发店	071100	113.995745	22.973293	美颜坊
533	118.237701,33.978593	宿支路南50米	宿城区	宿迁市	B0FFGQ6R7A	[]	美颜坊名妆(康堡三店)	江苏省	[]	购物服务;个人用品/化妆品店;其它个人用品店	061400	118.237701	33.978593	美颜坊
534	115.454534,27.896595	大甘段与青铜中大道交叉口东南200米	新干县	吉安市	B0FFG6865F	[]	海英美颜坊	江西省	[]	生活服务;美容美发店;美容美发店	071100	115.454534	27.896595	美颜坊
535	115.994168,29.676737	濂溪区前进东路150号	濂溪区	九江市	B03180SE3D	[]	百丽美颜坊	江西省	0792-8265479	生活服务;美容美发店;美容美发店	071100	115.994168	29.676737	美颜坊
536	112.597370,26.906844	勤俭巷18号附近	蒸湘区	衡阳市	B0FFGE2MMC	[]	震宇美颜坊	湖南省	[]	生活服务;美容美发店;美容美发店	071100	112.597370	26.906844	美颜坊
537	108.244332,34.529412	县委对面	乾县	咸阳市	B0FFFVKLRI	[]	名媛美颜坊	陕西省	13488166021	生活服务;美容美发店;美容美发店	071100	108.244332	34.529412	美颜坊
538	117.008319,25.115581	工业西路丽都酒店对面张白土进50米	新罗区	龙岩市	B0FFGJUL6F	[]	佳韵美颜坊	福建省	[]	生活服务;生活服务场所;生活服务场所	070000	117.008319	25.115581	美颜坊
